Neurog3>0_raw,Neurog3>0_scaled,cell,cell_ontology_class,cell_ontology_id,cluster.ids,free_annotation,mouse.id,mouse.sex,plate.barcode,subsetA,subsetA_cluster.ids,subsetB,subsetB_cluster.ids,subsetC,subsetC_cluster.ids,subsetD,subsetD_cluster.ids,subsetE,subsetE_cluster.ids,subtissue,tissue,tissue_tSNE_1,tissue_tSNE_2
,,N13.D043526.3_39_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,-4.5145504740375735,28.61256916458357
,,N13.D045058.3_39_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_39_F,F,D045058,False,,,,,,,,,,GAT,Fat,-2.3783606621467066,20.760355237013083
,,N13.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-13.956458828881116,-38.384858780860014
,,N13.MAA000439.3_10_M.1.1,,,5,,3_10_M,M,MAA000439,True,5.0,,,,,,,,,GAT,Fat,-45.830862185211714,-0.4790454260844795
,,N13.MAA000441.3_10_M.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_10_M,M,MAA000441,False,,,,,,,,,,BAT,Fat,-22.476184834522765,-21.969889617707192
,,N13.MAA000442.3_11_M.1.1,B cell,CL:0000236,4,B cell,3_11_M,M,MAA000442,False,,,,,,,,,,BAT,Fat,-19.137873245776234,-10.124510977898018
,,N13.MAA000531.3_8_M.1.1,T cell,CL:0000084,5,,3_8_M,M,MAA000531,True,1.0,,,,,,,,,MAT,Fat,-39.58692078336652,-0.0848090343486104
,,N13.MAA000556.3_9_M.1.1,B cell,CL:0000236,4,B cell,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,-12.135073715534865,-2.689535374826173
,,N13.MAA000877.3_11_M.1.1,T cell,CL:0000084,5,,3_11_M,M,MAA000877,True,2.0,,,,,,,,,MAT,Fat,-33.9333775835166,2.0235800003371742
,,N13.MAA000913.3_9_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,-2.8920987949497543,26.855247723894976
,,N14.B000127.3_38_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,22.037358368174033,-14.216761870322038
,,N14.B001216.3_38_F.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_38_F,F,B001216,False,,,,,,,,,,BAT,Fat,-29.328378337508926,-26.59645029574275
,,N14.B001960.3_56_F.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_56_F,F,B001960,False,,,,,,,,,,BAT,Fat,-29.497167548573035,-26.82874083684635
,,N14.B002314.3_56_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_56_F,F,B002314,False,,,,,,,,,,MAT,Fat,-3.907860176409196,29.832738163955486
,,N14.B002707.3_39_F.1.1,T cell,CL:0000084,5,,3_39_F,F,B002707,True,1.0,,,,,,,,,BAT,Fat,-37.759139245799645,-0.06892086254634458
,,N14.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,18.17096360533095,-9.075057482925283
,,N14.B002955.3_56_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_56_F,F,B002955,False,,,,,,,,,,GAT,Fat,1.3733805988383123,31.610690957857532
,,N14.D043520.3_39_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_39_F,F,D043520,False,,,,,,,,,,MAT,Fat,3.1581422299957125,27.794084033119955
,,N14.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,6.371548590613313,-23.237464191008172
,,N14.D045058.3_39_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_39_F,F,D045058,False,,,,,,,,,,GAT,Fat,4.065906121546386,35.62118491826346
,,N14.MAA000385.3_10_M.1.1,B cell,CL:0000236,4,B cell,3_10_M,M,MAA000385,False,,,,,,,,,,SCAT,Fat,-27.529613928587327,-1.0008542302330667
,,N14.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,16.490991200411607,-23.16093181395116
,,N14.MAA000439.3_10_M.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-21.43737284628976,-21.896830260686283
,,N14.MAA000441.3_10_M.1.1,myeloid cell,CL:0000763,6,myeloid cell,3_10_M,M,MAA000441,False,,,,,,,,,,BAT,Fat,11.906150271251981,9.081797844576034
,,N14.MAA000442.3_11_M.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_11_M,M,MAA000442,False,,,,,,,,,,BAT,Fat,-22.848626889540625,-21.349107896594887
,,N14.MAA000554.3_8_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,-3.671584671666294,26.386398019243554
,,N14.MAA000556.3_9_M.1.1,B cell,CL:0000236,4,B cell,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,-13.88153840111509,-4.405034541569499
,,N14.MAA000877.3_11_M.1.1,B cell,CL:0000236,4,B cell,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,-10.007437488392267,-5.253299830511906
,,N14.MAA000934.3_9_M.1.1,B cell,CL:0000236,4,B cell,3_9_M,M,MAA000934,False,,,,,,,,,,SCAT,Fat,-17.575809557142573,-4.49694433327064
,,N15.B000127.3_38_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,35.61499129896314,6.843727593954543
,,N15.B001960.3_56_F.1.1,B cell,CL:0000236,4,B cell,3_56_F,F,B001960,False,,,,,,,,,,BAT,Fat,-3.6569878847462505,-5.329427229623404
,,N15.B002314.3_56_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_56_F,F,B002314,False,,,,,,,,,,MAT,Fat,1.8069554483136656,30.100713884380628
,,N15.B002707.3_39_F.1.1,B cell,CL:0000236,4,B cell,3_39_F,F,B002707,False,,,,,,,,,,BAT,Fat,-7.484722383062565,-1.6155071183138223
,,N15.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,11.366349071382697,-18.07022675336231
,,N15.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,28.86465030269629,-16.085579903293233
,,N15.D045064.3_38_F.1.1,myeloid cell,CL:0000763,6,myeloid cell,3_38_F,F,D045064,False,,,,,,,,,,MAT,Fat,17.092117885147793,15.964392118132414
,,N15.MAA000385.3_10_M.1.1,B cell,CL:0000236,4,B cell,3_10_M,M,MAA000385,False,,,,,,,,,,SCAT,Fat,-22.902479498359284,-9.686808687860756
,,N15.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,18.587014624595078,-22.873903091049566
,,N15.MAA000388.3_11_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_11_M,M,MAA000388,False,,,,,,,,,,GAT,Fat,4.117168177909751,30.437044937503096
,,N15.MAA000441.3_10_M.1.1,B cell,CL:0000236,4,B cell,3_10_M,M,MAA000441,False,,,,,,,,,,BAT,Fat,-18.698330872437754,-7.42248433786654
,,N15.MAA000442.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_11_M,M,MAA000442,False,,,,,,,,,,BAT,Fat,11.220600949928086,-15.829250882084805
,,N15.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,21.128085584369565,-18.60470868665753
,,N15.MAA000531.3_8_M.1.1,natural killer cell,CL:0000623,5,,3_8_M,M,MAA000531,True,3.0,,,,,,,,,MAT,Fat,-39.9675690404428,6.719578424081361
,,N15.MAA000554.3_8_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,0.5374478217795389,20.56781874127417
,,N15.MAA000556.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,12.95361265774828,-10.516423429511462
,,N15.MAA000877.3_11_M.1.1,B cell,CL:0000236,4,B cell,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,0.6147303222100917,-1.3516175592132655
,,N15.MAA000913.3_9_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,14.10780150770094,37.45984014893802
,,N15.MAA000914.3_9_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,-5.09323297030993,29.92237781554613
,,N16.B000127.3_38_F.1.1,mesenchymal stem cell of adipose,CL:0002570,7,mesenchymal progenitor,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,37.95853028681771,13.620541006431015
,,N16.B001216.3_38_F.1.1,B cell,CL:0000236,4,B cell,3_38_F,F,B001216,False,,,,,,,,,,BAT,Fat,3.927778100426624,-0.55007476354496
,,N16.B001960.3_56_F.1.1,B cell,CL:0000236,4,B cell,3_56_F,F,B001960,False,,,,,,,,,,BAT,Fat,-7.700734739828283,-0.7940733705753185
,,N16.B002314.3_56_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_56_F,F,B002314,False,,,,,,,,,,MAT,Fat,-0.568899790454391,26.40136425883382
,,N16.B002707.3_39_F.1.1,B cell,CL:0000236,4,B cell,3_39_F,F,B002707,False,,,,,,,,,,BAT,Fat,-6.468033503737506,-1.2846163762143628
,,N16.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,9.468477937105662,-26.75973954589773
,,N16.B002955.3_56_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_56_F,F,B002955,False,,,,,,,,,,GAT,Fat,7.4464137494690705,28.771903780271163
,,N16.D043520.3_39_F.1.1,,,5,,3_39_F,F,D043520,True,5.0,,,,,,,,,MAT,Fat,-48.05633341416557,-8.598696569600675
,,N16.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,9.679584518329976,-27.94612148863804
,,N16.D045067.3_38_F.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_38_F,F,D045067,False,,,,,,,,,,GAT,Fat,17.395350556046328,37.613492729090225
,,N16.MAA000385.3_10_M.1.1,myeloid cell,CL:0000763,6,myeloid cell,3_10_M,M,MAA000385,False,,,,,,,,,,SCAT,Fat,9.896110724025329,9.911362787351084
,,N16.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-0.8576548834799257,-36.24621121308032
,,N16.MAA000439.3_10_M.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-20.353355879353707,-20.868945107925263
,,N16.MAA000441.3_10_M.1.1,myeloid cell,CL:0000763,8,myeloid cell,3_10_M,M,MAA000441,False,,,,,,,,,,BAT,Fat,-22.721405582499603,-21.911627760980398
,,N16.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,9.923679888877775,-20.862328830169425
,,N16.MAA000531.3_8_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_8_M,M,MAA000531,False,,,,,,,,,,MAT,Fat,10.778085375718918,24.66499013237513
,,N16.MAA000554.3_8_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,8.285952217463052,25.037325725822647
,,N16.MAA000877.3_11_M.1.1,T cell,CL:0000084,5,,3_11_M,M,MAA000877,True,1.0,,,,,,,,,MAT,Fat,-36.03927371409952,-0.4802846021720361
,,N16.MAA000913.3_9_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,16.012909382331866,39.23839580324589
,,N16.MAA000914.3_9_M.1.1,B cell,CL:0000236,4,B cell,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,-11.649661513835596,-6.722689023089655
,,N16.MAA000934.3_9_M.1.1,natural killer cell,CL:0000623,5,,3_9_M,M,MAA000934,True,3.0,,,,,,,,,SCAT,Fat,-33.436279732197406,7.160280914066777
,,N17.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,3.651240934079281,-20.65215702373432
,,N17.MAA000385.3_10_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_10_M,M,MAA000385,False,,,,,,,,,,SCAT,Fat,-14.441104321682928,18.164936862914843
,,N17.MAA000386.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-9.367009305856332,18.884218078184254
,,N17.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-12.605077229327307,-34.03386667242402
,,N17.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,21.59729628149817,-19.721788300891646
,,N17.MAA000531.3_8_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_8_M,M,MAA000531,False,,,,,,,,,,MAT,Fat,-20.953805181498492,14.205116623017604
,,N17.MAA000877.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,-10.622020115060609,16.137252282014803
,,N17.MAA000913.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,-16.63613358887519,23.904914673048765
,,N18.B000127.3_38_F.1.1,mesenchymal stem cell of adipose,CL:0002570,7,mesenchymal progenitor,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,34.565633098941035,18.81467708023812
,,N18.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,28.02668091195152,-14.582483023144414
,,N18.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,7.697821156350452,-28.555179861976395
,,N18.MAA000386.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-25.942123802266327,21.13306404927521
,,N18.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-6.18930502098388,-33.70576125848967
,,N18.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,27.16260714926955,0.4271155239312751
,,N18.MAA000554.3_8_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,-13.797935392263195,21.905544922119727
,,N18.MAA000556.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,24.330676908228327,1.7123935742201768
,,N18.MAA000914.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,-26.386436602493106,21.68612708610573
,,N18.MAA000934.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000934,False,,,,,,,,,,SCAT,Fat,-27.31806288833865,16.882033491322893
,,N19.B000127.3_38_F.1.1,mesenchymal stem cell of adipose,CL:0002570,7,mesenchymal progenitor,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,36.63238273507293,14.4588996963112
,,N19.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,20.312630099954642,-12.523205357559435
,,N19.MAA000388.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000388,False,,,,,,,,,,GAT,Fat,-18.57129873999048,11.687283086000473
,,N19.MAA000441.3_10_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_10_M,M,MAA000441,False,,,,,,,,,,BAT,Fat,-21.655121794356532,13.65314209760543
,,N19.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,1.3252368509323416,-30.80265084558156
,,N19.MAA000554.3_8_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,-26.234244279580068,18.250184316069085
,,N19.MAA000556.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,19.906628161589392,4.227871688718183
,,N19.MAA000914.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,14.518062477118702,-18.80788713860539
,,N2.B000127.3_38_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,-7.796514405858098,13.741213672230714
,,N2.B002314.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002314,False,,,,,,,,,,MAT,Fat,1.6833289059147862,-16.92130388439472
,,N2.B002954.3_56_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,0.8438849187378245,7.794342148897804
,,N2.D043526.3_39_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,-16.121924697779743,14.800145748370294
,,N2.D045058.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_39_F,F,D045058,False,,,,,,,,,,GAT,Fat,1.6757502582960082,-25.00528546651338
,,N2.MAA000386.3_11_M.1.1,myeloid cell,CL:0000763,1,myeloid cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,10.529004524365881,41.804572316340106
,,N2.MAA000510.3_8_M.1.1,B cell,CL:0000236,4,B cell,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,-6.360473232774615,-6.841961730981914
,,N2.MAA000531.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000531,False,,,,,,,,,,MAT,Fat,22.654617748240124,-8.78098250603195
,,N2.MAA000554.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,32.01814747050101,7.830802876854938
,,N2.MAA000877.3_11_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,22.77009065382013,-9.50720172283833
,,N2.MAA000913.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,11.166245547178471,-10.31036377284902
,,N2.MAA000914.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,27.599464687844733,1.6235707612007049
,,N20.B000127.3_38_F.1.1,,,9,,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,6.817586358434188,-56.665618973258546
,,N20.B001216.3_38_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_38_F,F,B001216,False,,,,,,,,,,BAT,Fat,-1.5999842292227098,7.108206268415596
,,N20.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,26.652925029285136,-16.58405984885719
,,N20.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,26.936752264711767,-17.725340995707107
,,N20.MAA000386.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-20.363308610554245,25.047758538962285
,,N20.MAA000439.3_10_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-28.443016824300518,20.516918011102177
,,N20.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,14.153562435913992,-24.55405262712056
,,N20.MAA000554.3_8_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_8_M,M,MAA000554,False,,,,,,,,,,GAT,Fat,-26.73226023613509,21.148208963509372
,,N20.MAA000877.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,-15.694612362600283,23.598402750059066
,,N20.MAA000913.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,-19.40643683886123,19.830523117557057
,,N20.MAA000914.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,7.2216936423122835,-16.88134872831619
,,N21.B000127.3_38_F.1.1,,,9,,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,6.0189730372657975,-56.884387463276795
,,N21.B002707.3_39_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_39_F,F,B002707,False,,,,,,,,,,BAT,Fat,-11.145385435174058,19.813685769628613
,,N21.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,7,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,32.243950204883014,14.852989043075914
,,N21.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,35.3521404510174,-1.2626778141224275
,,N21.MAA000385.3_10_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_10_M,M,MAA000385,False,,,,,,,,,,SCAT,Fat,-20.397977139072008,4.635338669834209
,,N21.MAA000386.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,-5.520118065186037,6.5899103615269645
,,N21.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_8_M,M,MAA000510,False,,,,,,,,,,SCAT,Fat,18.67901902619563,-23.176157509969762
,,N21.MAA000556.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000556,False,,,,,,,,,,BAT,Fat,18.210158296227306,-0.7146422876204214
,,N21.MAA000877.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000877,False,,,,,,,,,,MAT,Fat,0.9426567300947021,5.9410116591777165
,,N21.MAA000913.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,-17.642153054371754,12.333799128217178
,,N21.MAA000914.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,-14.101077979425886,-38.76462841650354
,,N22.B000127.3_38_F.1.1,,,9,,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,6.749250391734152,-56.68495797912996
,,N22.B002954.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,5.745743838149622,-10.560347682728887
,,N22.D043526.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043526,False,,,,,,,,,,SCAT,Fat,12.83553150606277,-27.82485722855927
,,N22.MAA000386.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000386,False,,,,,,,,,,SCAT,Fat,0.6538279450866684,6.572552135669833
,,N22.MAA000388.3_11_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_11_M,M,MAA000388,False,,,,,,,,,,GAT,Fat,-18.334953425380192,24.34319388829447
,,N22.MAA000439.3_10_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_10_M,M,MAA000439,False,,,,,,,,,,GAT,Fat,-20.547698942789694,4.847080331268707
,,N22.MAA000531.3_8_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_8_M,M,MAA000531,False,,,,,,,,,,MAT,Fat,-18.55766035244945,13.770670553095867
,,N22.MAA000913.3_9_M.1.1,B cell,CL:0000236,4,B cell,3_9_M,M,MAA000913,False,,,,,,,,,,GAT,Fat,-16.291649597613947,-6.934274052448202
,,N22.MAA000914.3_9_M.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_9_M,M,MAA000914,False,,,,,,,,,,MAT,Fat,7.1024119190283015,-19.827013481284034
,,N22.MAA000934.3_9_M.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_9_M,M,MAA000934,False,,,,,,,,,,SCAT,Fat,-22.54998688394746,15.73412407083385
,,N3.B000127.3_38_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_38_F,F,B000127,False,,,,,,,,,,SCAT,Fat,-5.3801944326708515,7.680541063182654
,,N3.B002954.3_56_F.1.1,endothelial cell,CL:0000115,2,endothelial cell,3_56_F,F,B002954,False,,,,,,,,,,SCAT,Fat,-9.595334045657332,17.891086934306806
,,N3.B002955.3_56_F.1.1,mesenchymal stem cell of adipose,CL:0002570,3,mesenchymal progenitor,3_56_F,F,B002955,False,,,,,,,,,,GAT,Fat,0.2979474222649168,-28.053851710490108
,,N3.D043520.3_39_F.1.1,mesenchymal stem cell of adipose,CL:0002570,0,mesenchymal progenitor,3_39_F,F,D043520,False,,,,,,,,,,MAT,Fat,33.14450426219477,-3.4790593877630416
